Operation,Line Number*,Type,Buyer Item Number,Supplier Item Number*,Short Name*,Item Description*,UNSPSC**,Category ID**,Is Active*,Keywords,Lead Time (in Days)*,Currency Code*,Price*,UOM*,Organization Entity,Item specification,Supported UOM,Conversion Factors For Supported UOM WRT UOM**,Price Per Supported UOM**,Manufacturer,Manufacturer Part Number,Manufacturer Model Number,Minimum Order Quantity,Maximum Order Quantity,Banding,Is Tax Exempt,Contract Number,Contract Line Number,Start Date*,End Date*,GTIN,Image Name,Image URL
"","9462","Material","142911","142911","DISPENSER,BATH TT,JR SBYS,INST","Combination JRT dispenser can be used with two JRT Junior rolls or one JRT Senior roll and a stub roll. An easy to use mechanism adjusts to meet your needs. Can be used with or without a key.   Size 20.43x13.12x5.8 Color Smoke Const Plastic QtyCs 1","","PERSONAL PAPER PRODUCTS","Yes","9'' JRT Twin Dispenser,142911,09551,Kimberly-Clark Professional,In-Sight?,659,1,20.43x13.12x5.8","1","USD","39.190","EA","","","EA","1","39.190","Kimberly-Clark","09551","","1","999999","","No","","","10/05/2022","12/31/2099","","142911.jpg","https://www.nacorporation.com/ItemImages/Summit/142911.jpg"
"","9463","Material","143617","143617","SANITIZER,HAND,GEL,PURELL,1200","Hand sanitizer that contains ingredients made from natural renewable resources. Kills 99.99 of most common germs that may cause illness. Green certified. Meets EcoLogo hand sanitizer standard for environmental leadership and proven performance. Scientifically advanced formulation outperforms other hand sanitizers ounce for ounce. Gel Hand Sanitizer RefillPURELL  LTX12  Dispensers. Hand Sanitizers Type Gel Colors Clear For Use With PURELL  LTX12  dispensers sold separately. Capacity Volume 1,200 mL.   Global Product Type Hand SanitizersRefill, Gel   Hand Sanitizers Type Gel   Colors Clear   For Use With PURELL  LTX12  dispensers sold separately.   Capacity Volume 1,200 mL   Packing Type Refill   Scent FragranceFree   Compliance Standards EcoLogo Certified   PreConsumer Recycled Content Percent 0  PostConsumer Recycled Content Percent 0  Total Recycled Content Percent 0  Special Features Gel Hand Sanitizer RefillPURELL  LTX12T Dispensers,this   More... ","","HAND CLEANERS AND DISPENSERS","Yes","SANITIZER,HAND,GEL,PURELL,1200,LTX,143617,143617,Gojo,,0","1","USD","26.030","CS","","","CS","1","26.030","Go-Jo Industries Inc","1903-02","","1","999999","","No","","","12/31/2021","12/31/2099","","143617.JPG","https://www.nacorporation.com/ItemImages/Essendant/143617.JPG"
"","9472","Material","145769","145769","DISPENSER,BATH TT,UPDN,TORK,SM","Clean, modern appearance compliments all decors. Translucent cover allows for at a glance inspection for refills. Hides scratches and maintains image. Smooth cover with no recesses is easy to clean and maintain. Only touch the paper you need. High capacity for reduced costs and fewer service interruptions. Builtin pilferage control. High impact plastic and design help prevent breakage. Replaceable covers and lock fingers. No exposed metal parts to corrode or rust. Built to last. For Roll Size Up to 5.5 Diameter Roll Type Conventional Bath Tissue Capacity text Holds Two Rolls Colors Smoke.   Global Product Type Toilet Paper DispensersMiniJumbo Roll, Twin   For Roll Size Up to 5.5 Diameter   Roll Type Conventional Bath Tissue   Capacity text Holds Two Rolls   Colors Smoke   Materials Plastic   Width 7.5   Depth 7   Height 12.75quot  For Use With Tork  T24T34 Conventional Bath Tissue Rolls  TM6511S, TM1601A, TM1602, TM1616, TM1616S, TM1619, TM6120S, TM6130S, TM6184, TM6510, TM6512, TS1635","","PERSONAL PAPER PRODUCTS","Yes","12.75,7.5,Plastic,Smoke,Toilet Paper Dispensers-Mini-Jumbo Roll, Twin","1","USD","21.270","EA","","","EA","1","21.270","Essity","55TR","","1","999999","","No","","","10/25/2022","12/31/2099","","145769.JPG","https://www.nacorporation.com/ItemImages/Essendant/145769.JPG"
"","9477","Material","145869","145869","DISPENSER,BATH TT,JR SBYS,TORK","Holds two rolls. See through front reduces maintenance, allows quick and easy service checks. Elegant appearance complements any decor. High impact flame retardant, chemicalresistant, rigid vinyl plastic provides years of low maintenance, trouble free service. Large capacity dispenser goes longer between refills.  Size 11.75x19x5.375 Color Smoke Const Plastic QtyCs 1","","PERSONAL PAPER PRODUCTS","Yes","9'' JRT Twin Dispenser,145869,56TR,Essity,Tork?,659,1,11.75x19x5.375","1","USD","30.010","EA","","","EA","1","30.010","Essity","56TR","","1","999999","","No","","","10/25/2022","12/31/2099","","145869.jpg","https://www.nacorporation.com/ItemImages/Summit/145869.jpg"
"","9486","Material","147350","147350","REMOVER,GRAFFITI,SCRUBS,30CT","Premoistened, dualtextured towel loosens and dissolves paint, then holds residue without redepositing it on surface. Highly absorbent, disposable. Onestep process is quick, easy and economical. Use on metal, glass, porcelain, vinyl, stainless steel, Plexiglas , aluminum, Formica and baked enamel paints. Selfdispensing canister. TowelWipe Type Wet Wipes Application Graffiti Removal Applicable Material Aluminum Baked Enamel Paints Cement or Brick Formica Glass Metal Nickel Plexiglas  Porcelain Stainless Steel Vinyl Materials Polypropylene.   Global Product Type Towels  WipesCleanerDetergent Wet Wipe   TowelWipe Type Wet Wipes   Application Graffiti Removal   Application Hand WashingGeneral Purpose   Applicable Material AluminumBaked Enamel PaintsCement or BrickFormicaGlassMetalNickelPlexiglas PorcelainStainless SteelVinyl   Materials Polypropylene   Number of Plies 1   Colors Gray on White   Colors Orange on White  Dirt Types Graffiti Paint Inks Pens Markers  Dirt Types GraffitiPaint  Sc","","JANITORIAL/CLEANING CHEMICALS","Yes","10,12,Graffiti Removal,Gray on White,Hand Washing;General Purpose,Orange on White,Polypropylene,Towels &amp; Wipes-Cleaner/Detergent Wet Wipe","1","USD","73.080","CS","","","CS","1","73.080","Essendant","ITW90130CT","","1","999999","","No","","","10/20/2022","12/31/2099","","147350.JPG","https://www.nacorporation.com/ItemImages/Essendant/147350.JPG"
"","9487","Material","147368","147368","RESTORER,MARBLE POLISH,PINNACL","","","JANITORIAL/CLEANING CHEMICALS","Yes","","1","USD","112.530","CS","","","CS","1","112.530","Ecolab","6170418","","1","999999","","No","","","01/13/2023","12/31/2099","","147368.jpg","https://www.nacorporation.com/ItemImages/Summit/147368.jpg"
"","9488","Material","148106","148106","SOAP,HAND,FOAM,DYF FREE,PUREL","","","HAND CLEANERS AND DISPENSERS","Yes","SOAP,HAND,FOAM,DY/F FREE,PURELL,ES6,148106,,Gojo,,0,1x72yd,96","1","USD","32.370","CS","","","CS","1","32.370","Go-Jo Industries Inc","6472-02","","1","999999","","No","","","12/31/2021","12/31/2099","","",""
"","9489","Material","148114","148114","CARPET SPOTTER,PROTEIN SPOTTER","Powerful formula removes organic spots from carpeting, including vomit and urine and blood. Can be used on most water safefabrics. Digests spots quickly, reducing cleaning time. Contains ammonia for thorough cleaning. Leaves behind a mild scent. Application CarpetUpholstery Cleaner Applicable Material Carpet Fabric Dirt Types Blood Eggs Vomit Urine Scent Fresh.   Global Product Type Cleaners  DetergentsCarpetUpholstery Cleaner   Application CarpetUpholstery Cleaner   Applicable Material Carpet Fabric   Dirt Types Blood Eggs Vomit Urine   Scent Fresh   Physical Form Liquid   Packing Type Bottle   Capacity Volume 32 oz   Package Includes Includes six bottles  PreConsumer Recycled Content Percent 0  PostConsumer Recycled Content Percent 0  Total Recycled Content Percent 0,this   More... ","","JANITORIAL/CLEANING CHEMICALS","Yes","SPOTTER,CARPET,PROTEIN SPOTTER,RTU,148114,,Diversey,,335","1","USD","63.850","CS","","","CS","1","63.850","Diversey","5002611","","1","999999","","No","","","03/31/2023","12/31/2099","","148114.jpg","https://www.nacorporation.com/ItemImages/Summit/148114.jpg"
"","9490","Material","148166","148166","DISINFECTANT,OXIVIR TB,RTU,5GA","","","JANITORIAL/CLEANING CHEMICALS","Yes","DISINFECTANT,OXIVIR TB,RTU,5GAL,148166,,Diversey,,0","1","USD","131.960","PL","","","PL","1","131.960","Diversey","101104055","","1","999999","","No","","","03/31/2023","12/31/2099","","148166.jpg","https://www.nacorporation.com/ItemImages/Summit/148166.jpg"
"Update","12659","Material","480059","480059","GLOVES,COTTON WRIST,LATEX PALM","  Manufacturer Safety Zone","","","Yes","","1","USD","21.700","PK","","","PK","1","21.700","Safety Zone","GRSL-MD","","1","999999","","No","","","02/01/2023","12/31/2099","","480059.jpg","https://www.nacorporation.com/ItemImages/Summit/480059.jpg"
"","9492","Material","148226","148226","STAND,SANITIZER,INTELLICARE,DI","","","HAND CLEANERS AND DISPENSERS","Yes","","1","USD","149.040","EA","","","EA","1","149.040","Diversey","9P700787","","1","999999","","No","","","03/28/2023","12/31/2099","","148226.jpg","https://www.nacorporation.com/ItemImages/Summit/148226.jpg"
"","9493","Material","148227","148227","DISPENSER,SANITIZER,INTELLICAR","","","HAND CLEANERS AND DISPENSERS","Yes","","1","USD","0.010","CS","","","CS","1","0.010","Diversey","D6205550","","1","999999","","No","","","11/30/2022","12/31/2099","","148227.jpg","https://www.nacorporation.com/ItemImages/Summit/148227.jpg"
"","9494","Material","148228","148228","TRAY,DRIP,BLACK INTELLICARE DI","","","HAND CLEANERS AND DISPENSERS","Yes","","1","USD","23.930","CS","","","CS","1","23.930","Diversey","D6205592","","1","999999","","No","","","03/28/2023","12/31/2099","","148228.jpg","https://www.nacorporation.com/ItemImages/Summit/148228.jpg"
"","9775","Material","189265","189265","ICE MELT,SAFE STEP 8300 MAG CH","","","JANITOR CARTS AND ACCESSORIES","Yes","","1","USD","862.720","SKID","","","SKID","1","862.720","NORTH AMERICAN SALT COMPANY","657547","","1","999999","","No","","","09/06/2022","12/31/2099","","",""
"","9729","Material","179170","179170","MOP,MICROFIBER,PULSE,SINGLE SI","Clean more square feet in less time with this mop. Industrybest microfiber, onboard reservoir and user controlled release of solution mean cleaner floors faster, easier and more effectively. 56 Overall Mop Length. Application Floors Mop Head Size 17 Wide Handle Length 52 Handle Color Black.   Global Product Type MopsWet Pad   Application Floors   Mop Head Size 17 Wide   Mop Head Size 18   Handle Length 52   Handle Length 55.4   Handle Color Black   Handle Color BlackSilver   Mop Head Material Microfiber  Handle Material AluminumPlastic  Handle Material Plastic  For Use With Rubbermaid  Commercial Pulse  Executive 18quot Microfiber Spray Mop  Package Includes 1 Trigger Handle with Fluid Reservoir 1 HYGEN  17quot QuickConnect Frame 2  HYGEN  18quot Damp Mop Pads  PreConsumer Recycled Content Percent 0  PostConsumer Recycled Content Percent 0  Total Recycled Content Percent 0  Special Features 56quot Overall Mop Length,this   More... ","","JANITOR CARTS AND ACCESSORIES","Yes","MOP,MICROFIBER,PULSE,SINGLE SIDED,179170,,Rubbermaid,,310,ENVIRONMENTALLY-FRIENDLY","1","USD","95.800","CS","","","CS","1","95.800","NEWELL BRANDS DISTRIBUTION,LLC","1863884","","1","999999","","No","","","05/01/2022","12/31/2099","","179170.jpg","https://www.nacorporation.com/ItemImages/Summit/179170.jpg"
"Update","9750","Material","185564","185564","DISPENSER,HRT,PROP,BLUE PAC,ME","New from the innovators at GP PRO comes the Pacific Blue Ultra  mechanical towel dispenser. Attractive, contemporary and very affordable, this oneatatime mechanical towel dispenser combines the efficiency you expect from GP PRO with the durability you need for daytoday performance. Pair with other Pacific Blue Ultra  dispensers for an affordable, efficient washroom solution.  Size 12.6x9.3x16.7 Color Black Const Plastic QtyCs 1 Manufacturer GeorgiaPacific","","PERSONAL PAPER PRODUCTS","Yes","Pacific High Capacity Mechanical Dispenser,185564,59589,Georgia-Pacific,,366,1,12.6x9.3x16.7","1","USD","11.200","EA","","","EA","1","11.200","Georgia-Pacific","59589","","1","999999","","No","","","04/13/2023","12/31/2099","","185564(1).jpg","https://www.nacorporation.com/ItemImages/Summit/185564(1).jpg"
"","9762","Material","187555","187555","RESTROOM CLEANER,CREW,NONACID","Multisurface restroom disinfectant cleans and deodorizes multiple bathroom fixtures in one easy step. Nonacid formula is safe to use on hard, nonporous surfaces on a daily basis. Easily eliminate odors at the source using spray and wipe application. No rinsing is required. Application Bathroom Fixtures Bathtubs Countertops Sinks Toilet Bowls Urinals Tiles Applicable Material Ceramic Fiberglass Grout Metal Plastic Chemical Compound NAlkyn Dimethyl Benzyl Ammonium Chloride Dirt Types Bacteria Soil Fungus Germs Grime Mildew Mold Organic Matter Stains.   Global Product Type Cleaners  DetergentsBowl Cleaner   Application Bathroom Fixtures Bathtubs Countertops Sinks Toilet Bowls Urinals Tiles   Applicable Material Ceramic Fiberglass Grout Metal Plastic   Chemical Compound NAlkyn Dimethyl Benzyl Ammonium Chloride   Dirt Types Bacteria Soil Fungus Germs Grime Mildew Mold Organic Matter Stains   Scent Fresh   Physical Form Liquid   Packing Type Squeeze Bottle   Capacity Volume 32 oz  Compliance","","JANITORIAL/CLEANING CHEMICALS","Yes","RESTROOM CLEANER,NON-ACID,CREW RTU,187555,,Diversey,,0,1250ml,2","1","USD","18.170","CS","","","CS","1","18.170","Diversey","100925283","","1","999999","","No","","","03/31/2023","12/31/2099","","187555.JPG","https://www.nacorporation.com/ItemImages/Essendant/187555.JPG"
"","9774","Material","188895","188895","SOAP,HAIRBODY,SHOWER FOAM,ADX","This allinone body wash, shampoo, and hand soap offers a refreshing blend of citrus extracts and ginger to enhance the shower experience. Enriched with natural moisturizers and conditioners for skin and hair. USDA certified Biobased formulation. EcoLogo certified. Foaming formulation delights users in healthcare settings. SANITARY SEALED refill helps lock out germs. Durable, recyclable PET bottle uses 30 percent less material than standard rigid HDPE. Controlled collapse technology maintains bottle shape longer while emptying. Crystal clarity for visual appeal and easier monitoring of fill level. Fresh dispensing valve with each refill. Removable pump promotes easier recycling. Size 1250 mL capacity.   Size 1250ml Color Yellow QtyCs 3 Manufacturer Gojo","","HAND CLEANERS AND DISPENSERS","Yes","GOJO ADX foam shower wash,188895,8824-03,Gojo,,359,1250ml,3","1","USD","36.520","CS","","","CS","1","36.520","Go-Jo Industries Inc","8824-03","","1","999999","","No","","","12/16/2022","12/31/2099","","188895.jpg","https://www.nacorporation.com/ItemImages/Summit/188895.jpg"
"Update","9795","Material","193408","193408","SOAP,HAND,FOAM,FRAG FREE,1200M","  Manufacturer GeorgiaPacific","","HAND CLEANERS AND DISPENSERS","Yes","GP PRO Gentle Foam Soap Refill 1200 mL,193408,42714,Georgia-Pacific,enMotion?,359,,1200 mL,2 EA/CS 2400 mL/CS","1","USD","39.200","CS","","","CS","1","39.200","Georgia-Pacific","42714","","1","999999","","No","","","03/31/2023","12/31/2099","","193408.jpg","https://www.nacorporation.com/ItemImages/Summit/193408.jpg"
"","9796","Material","193409","193409","SOAP,HAND,FOAM,TRANQIL ALOE,12","","","HAND CLEANERS AND DISPENSERS","Yes","","1","USD","38.400","CS","","","CS","1","38.400","Georgia-Pacific","42715","","1","999999","","No","","","03/31/2023","12/31/2099","","193409.jpg","https://www.nacorporation.com/ItemImages/Summit/193409.jpg"
"","9797","Material","193410","193410","DISPENSER,AUTO SOAP,GEN2 BLACK","","","HAND CLEANERS AND DISPENSERS","Yes","","1","USD","0.010","EA","","","EA","1","0.010","Georgia-Pacific","52057","","1","999999","","No","","","10/21/2022","12/31/2099","","",""
"","9799","Material","195155","195155","MOP,DUST,MICROFIBER,GLASS,FLEX","","","JANITOR CARTS AND ACCESSORIES","Yes","","1","USD","84.100","CS","","","CS","1","84.100","NEWELL BRANDS DISTRIBUTION,LLC","FGQ87100BL00","","1","999999","","No","","","05/01/2022","12/31/2099","","",""
"","9764","Material","187915","187915","WIPE,OXIVIR TB,11X12,160CT REF","Readytouse disinfectant cleaner wipe based on proprietary hydrogen peroxide AHP  technology to deliver fast, effective cleaning performance. Disinfects in 60 seconds. Virucide, bactericide, tuberculocide, fungicide and nonfood contact sanitizer. Kills MRSA and Norovirus. Meets bloodborne pathogen standards for decontaminating blood and body fluids. No VOCs and no fragrance added. TowelWipe Type Disinfecting Wipes Application General Purpose Applicable Material Hard NonPorous Surfaces Chemical Compound Benzyl Alcohol.   Global Product Type Towels  WipesCleanerDetergent Wet Wipe   TowelWipe Type Disinfecting Wipes   Application General Purpose   Applicable Material Hard NonPorous Surfaces   Chemical Compound Benzyl Alcohol   Colors White   Dirt Types Bactericidal Fungicidal Germicidal Virucidal   Scent Unscented   Length 12quot  Width 11quot  Packaging Refill Pouch  Number of TowelsWipes Per Container 160  Compliance Standards EPA Reg. No. 7062760 EPA List N  Compliance Standards FDA  Pr","","JANITORIAL/CLEANING CHEMICALS","Yes","WIPE,OXIVIR TB,11X12,160CT REFILL,187915,,Diversey,,0,22","1","USD","109.990","CS","","","CS","1","109.990","Diversey","100823906","","1","999999","","No","","","03/31/2023","12/31/2099","","187915.JPG","https://www.nacorporation.com/ItemImages/Essendant/187915.JPG"
"","9767","Material","188045","188045","PADS,FLOOR,28X14,RED,5100","To remove light soil and other contaminants. For light scrubbing. Cleans without dulling floor finish.  Use with Rotary or Automatic  Low Speed 175600 RPM  Size 28 x 14 Color Red QtyCs 10","","JANITOR CARTS AND ACCESSORIES","Yes","PADS,FLOOR,28''X14,RED,5100,188045,70071312501,3M,,320,10,28 x 14","1","USD","44.060","CS","","","CS","1","44.060","3M Commercial Care","7000052518","","1","999999","","No","","","12/31/2022","12/31/2099","","188045.jpg","https://www.nacorporation.com/ItemImages/Summit/188045.jpg"
